# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	Uz_initial    	Uz_final      	Uz_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
758           	smoothSolver	8.841410e-05	8.042620e-06	12	4.058540e-05	3.958950e-06	11	5.126600e-04	4.607180e-05	12	false	GAMG	8.692370e-05	6.075680e-07	5	true
759           	smoothSolver	8.772710e-05	7.980720e-06	12	4.018480e-05	3.922030e-06	11	5.109090e-04	4.591750e-05	12	false	GAMG	8.627840e-05	6.122250e-07	5	true
760           	smoothSolver	8.705670e-05	7.919240e-06	12	3.984740e-05	3.885720e-06	11	5.091590e-04	4.576290e-05	12	false	GAMG	8.565760e-05	6.030510e-07	5	true
761           	smoothSolver	8.639340e-05	7.859490e-06	12	3.948600e-05	3.852770e-06	11	5.074230e-04	4.560970e-05	12	false	GAMG	8.509630e-05	6.063430e-07	5	true
762           	smoothSolver	8.574570e-05	7.800080e-06	12	3.918630e-05	3.820180e-06	11	5.056880e-04	4.545620e-05	12	false	GAMG	8.459270e-05	5.970130e-07	5	true
763           	smoothSolver	8.510450e-05	7.742360e-06	12	3.886010e-05	3.790720e-06	11	5.039670e-04	4.530410e-05	12	false	GAMG	8.414320e-05	5.995950e-07	5	true
764           	smoothSolver	8.447800e-05	7.684900e-06	12	3.859310e-05	3.761370e-06	11	5.022460e-04	4.515180e-05	12	false	GAMG	8.371150e-05	5.910560e-07	5	true
765           	smoothSolver	8.385750e-05	7.629080e-06	12	3.829660e-05	3.734860e-06	11	5.005380e-04	4.500080e-05	12	false	GAMG	8.333100e-05	5.930680e-07	5	true
766           	smoothSolver	8.325150e-05	7.573470e-06	12	3.805670e-05	3.708180e-06	11	4.988310e-04	4.484960e-05	12	false	GAMG	8.297800e-05	5.848230e-07	5	true
767           	smoothSolver	8.265060e-05	7.519440e-06	12	3.778540e-05	3.684120e-06	11	4.971360e-04	4.469960e-05	12	false	GAMG	8.263690e-05	5.857800e-07	5	true
768           	smoothSolver	8.206360e-05	7.465550e-06	12	3.756720e-05	3.659620e-06	11	4.954410e-04	4.454950e-05	12	false	GAMG	8.229770e-05	5.774230e-07	5	true
769           	smoothSolver	8.148180e-05	7.413240e-06	12	3.731400e-05	3.637510e-06	11	4.937590e-04	4.440060e-05	12	false	GAMG	8.197470e-05	5.776210e-07	5	true
770           	smoothSolver	8.091360e-05	7.361070e-06	12	3.711360e-05	3.614760e-06	11	4.920780e-04	4.425150e-05	12	false	GAMG	8.164470e-05	5.699690e-07	5	true
771           	smoothSolver	8.035050e-05	7.310450e-06	12	3.687650e-05	3.594220e-06	11	4.904070e-04	4.410350e-05	12	false	GAMG	8.131320e-05	5.698380e-07	5	true
772           	smoothSolver	7.980100e-05	7.259940e-06	12	3.669140e-05	3.572900e-06	11	4.887370e-04	4.395530e-05	12	false	GAMG	8.096020e-05	5.629100e-07	5	true
773           	smoothSolver	7.925630e-05	7.210970e-06	12	3.647040e-05	3.553650e-06	11	4.870780e-04	4.380820e-05	12	false	GAMG	8.062170e-05	5.622620e-07	5	true
774           	smoothSolver	7.872470e-05	7.162060e-06	12	3.629700e-05	3.533490e-06	11	4.854190e-04	4.366090e-05	12	false	GAMG	8.026960e-05	5.557270e-07	5	true
775           	smoothSolver	7.819770e-05	7.114680e-06	12	3.608550e-05	3.515300e-06	11	4.837700e-04	4.351460e-05	12	false	GAMG	7.992730e-05	5.545290e-07	5	true
776           	smoothSolver	7.768310e-05	7.067320e-06	12	3.592140e-05	3.496100e-06	11	4.821210e-04	4.336810e-05	12	false	GAMG	7.957070e-05	5.484860e-07	5	true
777           	smoothSolver	7.717320e-05	7.021490e-06	12	3.571830e-05	3.478810e-06	11	4.804810e-04	4.322260e-05	12	false	GAMG	7.923000e-05	5.467580e-07	5	true
778           	smoothSolver	7.667530e-05	6.975680e-06	12	3.556190e-05	3.460490e-06	11	4.788420e-04	4.307690e-05	12	false	GAMG	7.887820e-05	5.410580e-07	5	true
779           	smoothSolver	7.618170e-05	6.931380e-06	12	3.536690e-05	3.444050e-06	11	4.772110e-04	4.293210e-05	12	false	GAMG	7.853710e-05	5.388400e-07	5	true
780           	smoothSolver	7.570010e-05	6.887060e-06	12	3.521900e-05	3.426510e-06	11	4.755820e-04	4.278720e-05	12	false	GAMG	7.819730e-05	5.331910e-07	5	true
781           	smoothSolver	7.522290e-05	6.844250e-06	12	3.503040e-05	3.410800e-06	11	4.739610e-04	4.264330e-05	12	false	GAMG	7.786030e-05	5.305750e-07	5	true
782           	smoothSolver	7.475710e-05	6.801370e-06	12	3.488900e-05	3.393950e-06	11	4.723420e-04	4.249920e-05	12	false	GAMG	7.751460e-05	5.252970e-07	5	true
783           	smoothSolver	7.429540e-05	6.759990e-06	12	3.470740e-05	3.378860e-06	11	4.707310e-04	4.235610e-05	12	false	GAMG	7.717670e-05	5.222710e-07	5	true
784           	smoothSolver	7.384510e-05	6.718520e-06	12	3.457200e-05	3.362600e-06	11	4.691220e-04	4.221290e-05	12	false	GAMG	7.682800e-05	5.171300e-07	5	true
785           	smoothSolver	7.339890e-05	6.678550e-06	12	3.439540e-05	3.348050e-06	11	4.675210e-04	4.207070e-05	12	false	GAMG	7.648950e-05	5.137790e-07	5	true
786           	smoothSolver	7.296350e-05	6.638450e-06	12	3.426460e-05	3.332290e-06	11	4.659230e-04	4.192840e-05	12	false	GAMG	7.613480e-05	5.088900e-07	5	true
787           	smoothSolver	7.253190e-05	6.599820e-06	12	3.409280e-05	3.318200e-06	11	4.643320e-04	4.178700e-05	12	false	GAMG	7.578310e-05	5.051880e-07	5	true
788           	smoothSolver	7.211090e-05	6.561020e-06	12	3.396650e-05	3.302870e-06	11	4.627450e-04	4.164560e-05	12	false	GAMG	7.542500e-05	5.006270e-07	5	true
789           	smoothSolver	7.169360e-05	6.523680e-06	12	3.379960e-05	3.289200e-06	11	4.611640e-04	4.150510e-05	12	false	GAMG	7.507450e-05	4.967650e-07	5	true
790           	smoothSolver	7.128650e-05	6.486130e-06	12	3.367820e-05	3.274270e-06	11	4.595870e-04	4.136460e-05	12	false	GAMG	7.472600e-05	4.924320e-07	5	true
791           	smoothSolver	7.088300e-05	6.450040e-06	12	3.351520e-05	3.260970e-06	11	4.580170e-04	4.122490e-05	12	false	GAMG	7.438220e-05	4.882100e-07	5	true
792           	smoothSolver	7.048930e-05	6.413720e-06	12	3.339700e-05	3.246400e-06	11	4.564510e-04	4.108530e-05	12	false	GAMG	7.402900e-05	4.841800e-07	5	true
793           	smoothSolver	7.009920e-05	6.378830e-06	12	3.323600e-05	3.233400e-06	11	4.548900e-04	4.094650e-05	12	false	GAMG	7.368220e-05	4.797160e-07	5	true
794           	smoothSolver	6.971850e-05	6.343670e-06	12	3.312110e-05	3.219130e-06	11	4.533340e-04	4.080780e-05	12	false	GAMG	7.332500e-05	4.760370e-07	5	true
795           	smoothSolver	6.934110e-05	6.309950e-06	12	3.296260e-05	3.206430e-06	11	4.517840e-04	4.066990e-05	12	false	GAMG	7.296190e-05	4.714550e-07	5	true
796           	smoothSolver	6.897300e-05	6.275900e-06	12	3.285090e-05	3.192480e-06	11	4.502390e-04	4.053210e-05	12	false	GAMG	7.260060e-05	4.681630e-07	5	true
797           	smoothSolver	6.860780e-05	6.243270e-06	12	3.269610e-05	3.180080e-06	11	4.487010e-04	4.039510e-05	12	false	GAMG	7.224330e-05	4.631810e-07	5	true
798           	smoothSolver	6.825150e-05	6.210290e-06	12	3.258620e-05	3.166400e-06	11	4.471670e-04	4.025820e-05	12	false	GAMG	7.188660e-05	4.603150e-07	5	true
799           	smoothSolver	6.789810e-05	6.178700e-06	12	3.243350e-05	3.154250e-06	11	4.456390e-04	4.012210e-05	12	false	GAMG	7.154210e-05	4.550930e-07	5	true
800           	smoothSolver	6.755320e-05	6.146740e-06	12	3.232650e-05	3.140820e-06	11	4.441160e-04	3.998610e-05	12	false	GAMG	7.120110e-05	4.525200e-07	5	true
801           	smoothSolver	6.721110e-05	6.116160e-06	12	3.217620e-05	3.128900e-06	11	4.425980e-04	3.985080e-05	12	false	GAMG	7.086520e-05	4.466630e-07	5	true
802           	smoothSolver	6.687740e-05	6.085200e-06	12	3.207130e-05	3.115680e-06	11	4.410860e-04	3.971570e-05	12	false	GAMG	7.052960e-05	4.443640e-07	5	true
803           	smoothSolver	6.654630e-05	6.055600e-06	12	3.192260e-05	3.103960e-06	11	4.395780e-04	3.958140e-05	12	false	GAMG	7.020020e-05	4.378880e-07	5	true
804           	smoothSolver	6.622350e-05	6.025590e-06	12	3.181960e-05	3.090960e-06	11	4.380770e-04	3.944710e-05	12	false	GAMG	6.987150e-05	4.360330e-07	5	true
805           	smoothSolver	6.590310e-05	5.996920e-06	12	3.167280e-05	3.079440e-06	11	4.365800e-04	3.931380e-05	12	false	GAMG	6.955230e-05	4.291230e-07	5	true
806           	smoothSolver	6.559070e-05	5.967810e-06	12	3.157120e-05	3.066620e-06	11	4.350890e-04	3.918050e-05	12	false	GAMG	6.923230e-05	4.277590e-07	5	true
807           	smoothSolver	6.528050e-05	5.940030e-06	12	3.142590e-05	3.055290e-06	11	4.336040e-04	3.904800e-05	12	false	GAMG	6.891040e-05	4.205120e-07	5	true
808           	smoothSolver	6.497810e-05	5.911800e-06	12	3.132560e-05	3.042650e-06	11	4.321240e-04	3.891560e-05	12	false	GAMG	6.858700e-05	4.196270e-07	5	true
809           	smoothSolver	6.467760e-05	5.884880e-06	12	3.118200e-05	3.031480e-06	11	4.306490e-04	3.878410e-05	12	false	GAMG	6.826700e-05	4.120490e-07	5	true
810           	smoothSolver	6.438480e-05	5.857490e-06	12	3.108370e-05	3.019010e-06	11	4.291790e-04	3.865270e-05	12	false	GAMG	6.794660e-05	4.117690e-07	5	true
811           	smoothSolver	6.409350e-05	5.831370e-06	12	3.094270e-05	3.008010e-06	11	4.277150e-04	3.852200e-05	12	false	GAMG	6.763620e-05	4.040750e-07	5	true
812           	smoothSolver	6.380940e-05	5.804740e-06	12	3.084680e-05	2.995700e-06	11	4.262560e-04	3.839140e-05	12	false	GAMG	6.733120e-05	4.041800e-07	5	true
813           	smoothSolver	6.352630e-05	5.779330e-06	12	3.070770e-05	2.984850e-06	11	4.248020e-04	3.826170e-05	12	false	GAMG	6.703220e-05	3.962230e-07	5	true
814           	smoothSolver	6.324990e-05	5.753390e-06	12	3.061300e-05	2.972690e-06	11	4.233530e-04	3.813190e-05	12	false	GAMG	6.673600e-05	3.966240e-07	5	true
815           	smoothSolver	6.297410e-05	5.728630e-06	12	3.047540e-05	2.961980e-06	11	4.219090e-04	3.800300e-05	12	false	GAMG	6.644130e-05	3.882950e-07	5	true
816           	smoothSolver	6.270470e-05	5.703310e-06	12	3.038250e-05	2.949970e-06	11	4.204690e-04	3.787410e-05	12	false	GAMG	6.614830e-05	3.889060e-07	5	true
817           	smoothSolver	6.243550e-05	5.679140e-06	12	3.024610e-05	2.939400e-06	11	4.190350e-04	3.774610e-05	12	false	GAMG	6.585670e-05	3.803840e-07	5	true
818           	smoothSolver	6.217250e-05	5.654390e-06	12	3.015490e-05	2.927510e-06	11	4.176060e-04	3.761810e-05	12	false	GAMG	6.556530e-05	3.813220e-07	5	true
819           	smoothSolver	6.190930e-05	5.630760e-06	12	3.002050e-05	2.917100e-06	11	4.161820e-04	3.749100e-05	12	false	GAMG	6.527670e-05	3.728480e-07	5	true
820           	smoothSolver	6.165210e-05	5.606530e-06	12	2.993010e-05	2.905360e-06	11	4.147620e-04	3.736380e-05	12	false	GAMG	6.498360e-05	3.740430e-07	5	true
821           	smoothSolver	6.139430e-05	5.583390e-06	12	2.979730e-05	2.895110e-06	11	4.133490e-04	3.723750e-05	12	false	GAMG	6.469290e-05	3.655590e-07	5	true
822           	smoothSolver	6.114240e-05	5.559630e-06	12	2.970770e-05	2.883540e-06	11	4.119380e-04	3.711120e-05	12	false	GAMG	6.440440e-05	3.670270e-07	5	true
823           	smoothSolver	6.088960e-05	5.536940e-06	12	2.957620e-05	2.873430e-06	11	4.105350e-04	3.698580e-05	12	false	GAMG	6.411630e-05	3.588250e-07	5	true
824           	smoothSolver	6.064250e-05	5.513610e-06	12	2.948830e-05	2.862010e-06	11	4.091340e-04	3.686030e-05	12	false	GAMG	6.383270e-05	3.605130e-07	5	true
825           	smoothSolver	6.039430e-05	5.491330e-06	12	2.935860e-05	2.852050e-06	11	4.077400e-04	3.673570e-05	12	false	GAMG	6.355040e-05	3.523530e-07	5	true
826           	smoothSolver	6.015160e-05	5.468410e-06	12	2.927220e-05	2.840740e-06	11	4.063490e-04	3.661100e-05	12	false	GAMG	6.326610e-05	3.539750e-07	5	true
827           	smoothSolver	5.990770e-05	5.446520e-06	12	2.914400e-05	2.830890e-06	11	4.049650e-04	3.648730e-05	12	false	GAMG	6.299250e-05	3.458230e-07	5	true
828           	smoothSolver	5.966920e-05	5.423980e-06	12	2.905920e-05	2.819690e-06	11	4.035830e-04	3.636340e-05	12	false	GAMG	6.272160e-05	3.475710e-07	5	true
829           	smoothSolver	5.942930e-05	5.402460e-06	12	2.893240e-05	2.809940e-06	11	4.022090e-04	3.624050e-05	12	false	GAMG	6.245270e-05	3.396010e-07	5	true
830           	smoothSolver	5.919460e-05	5.380270e-06	12	2.884860e-05	2.798840e-06	11	4.008370e-04	3.611750e-05	12	false	GAMG	6.218420e-05	3.414330e-07	5	true
831           	smoothSolver	5.895840e-05	5.359100e-06	12	2.872300e-05	2.789200e-06	11	3.994720e-04	3.599550e-05	12	false	GAMG	6.192070e-05	3.335880e-07	5	true
832           	smoothSolver	5.872740e-05	5.337260e-06	12	2.863970e-05	2.778200e-06	11	3.981100e-04	3.587330e-05	12	false	GAMG	6.165640e-05	3.353150e-07	5	true
833           	smoothSolver	5.849490e-05	5.316420e-06	12	2.851470e-05	2.768670e-06	11	3.967540e-04	3.575200e-05	12	false	GAMG	6.139410e-05	3.275790e-07	5	true
834           	smoothSolver	5.826750e-05	5.294910e-06	12	2.843180e-05	2.757770e-06	11	3.954010e-04	3.563070e-05	12	false	GAMG	6.113000e-05	3.292950e-07	5	true
835           	smoothSolver	5.803830e-05	5.274390e-06	12	2.830780e-05	2.748340e-06	11	3.940550e-04	3.551030e-05	12	false	GAMG	6.086910e-05	3.217780e-07	5	true
836           	smoothSolver	5.781420e-05	5.253200e-06	12	2.822580e-05	2.737560e-06	11	3.927120e-04	3.538980e-05	12	false	GAMG	6.061000e-05	3.235000e-07	5	true
837           	smoothSolver	5.758830e-05	5.232990e-06	12	2.810260e-05	2.728230e-06	11	3.913760e-04	3.527020e-05	12	false	GAMG	6.035160e-05	3.162420e-07	5	true
838           	smoothSolver	5.736740e-05	5.212090e-06	12	2.802160e-05	2.717560e-06	11	3.900430e-04	3.515060e-05	12	false	GAMG	6.009490e-05	3.180820e-07	5	true
839           	smoothSolver	5.714460e-05	5.192160e-06	12	2.789950e-05	2.708340e-06	11	3.887160e-04	3.503190e-05	12	false	GAMG	5.984070e-05	3.111160e-07	5	true
840           	smoothSolver	5.692650e-05	5.171530e-06	12	2.781970e-05	2.697770e-06	11	3.873920e-04	3.491300e-05	12	false	GAMG	5.958400e-05	3.130940e-07	5	true
841           	smoothSolver	5.670650e-05	5.151870e-06	12	2.769920e-05	2.688650e-06	11	3.860750e-04	3.479510e-05	12	false	GAMG	5.933390e-05	3.064150e-07	5	true
842           	smoothSolver	5.649130e-05	5.131510e-06	12	2.762070e-05	2.678180e-06	11	3.847590e-04	3.467710e-05	12	false	GAMG	5.908460e-05	3.083510e-07	5	true
843           	smoothSolver	5.627410e-05	5.112100e-06	12	2.750110e-05	2.669150e-06	11	3.834510e-04	3.456000e-05	12	false	GAMG	5.883580e-05	3.019380e-07	5	true
844           	smoothSolver	5.606150e-05	5.091990e-06	12	2.742290e-05	2.658760e-06	11	3.821450e-04	3.444270e-05	12	false	GAMG	5.858000e-05	3.039580e-07	5	true
845           	smoothSolver	5.584690e-05	5.072820e-06	12	2.730410e-05	2.649820e-06	11	3.808460e-04	3.432640e-05	12	false	GAMG	5.833350e-05	2.976300e-07	5	true
846           	smoothSolver	5.563680e-05	5.052940e-06	12	2.722640e-05	2.639520e-06	11	3.795480e-04	3.420990e-05	12	false	GAMG	5.807650e-05	2.994680e-07	5	true
847           	smoothSolver	5.542470e-05	5.034010e-06	12	2.710840e-05	2.630670e-06	11	3.782580e-04	3.409440e-05	12	false	GAMG	5.782870e-05	2.931620e-07	5	true
848           	smoothSolver	5.521730e-05	5.014370e-06	12	2.703210e-05	2.620470e-06	11	3.769700e-04	3.397870e-05	12	false	GAMG	5.758680e-05	2.947620e-07	5	true
849           	smoothSolver	5.500770e-05	4.995680e-06	12	2.691510e-05	2.611710e-06	11	3.756890e-04	3.386400e-05	12	false	GAMG	5.734590e-05	2.885140e-07	5	true
850           	smoothSolver	5.480280e-05	4.976280e-06	12	2.683990e-05	2.601600e-06	11	3.744090e-04	3.374910e-05	12	false	GAMG	5.710470e-05	2.900930e-07	5	true
851           	smoothSolver	5.459580e-05	4.957820e-06	12	2.672430e-05	2.592930e-06	11	3.731370e-04	3.363520e-05	12	false	GAMG	5.686660e-05	2.841040e-07	5	true
852           	smoothSolver	5.439330e-05	4.938640e-06	12	2.665010e-05	2.582910e-06	11	3.718670e-04	3.352110e-05	12	false	GAMG	5.662960e-05	2.856490e-07	5	true
853           	smoothSolver	5.418850e-05	4.920400e-06	12	2.653520e-05	2.574320e-06	11	3.706040e-04	3.340800e-05	12	false	GAMG	5.639340e-05	2.798990e-07	5	true
854           	smoothSolver	5.398830e-05	4.901440e-06	12	2.646140e-05	2.564390e-06	11	3.693430e-04	3.329470e-05	12	false	GAMG	5.615890e-05	2.813820e-07	5	true
855           	smoothSolver	5.378580e-05	4.883420e-06	12	2.634720e-05	2.555890e-06	11	3.680900e-04	3.318240e-05	12	false	GAMG	5.592700e-05	2.757610e-07	5	true
856           	smoothSolver	5.358790e-05	4.864670e-06	12	2.627400e-05	2.546050e-06	11	3.668380e-04	3.306990e-05	12	false	GAMG	5.569450e-05	2.772100e-07	5	true
857           	smoothSolver	5.338770e-05	4.846860e-06	12	2.616040e-05	2.537630e-06	11	3.655930e-04	3.295840e-05	12	false	GAMG	5.547050e-05	2.718140e-07	5	true
858           	smoothSolver	5.319190e-05	4.828310e-06	12	2.608840e-05	2.527890e-06	11	3.643500e-04	3.284670e-05	12	false	GAMG	5.524570e-05	2.732420e-07	5	true
859           	smoothSolver	5.299380e-05	4.810700e-06	12	2.597620e-05	2.519570e-06	11	3.631140e-04	3.273590e-05	12	false	GAMG	5.502440e-05	2.680960e-07	5	true
860           	smoothSolver	5.280010e-05	4.792350e-06	12	2.590540e-05	2.509920e-06	11	3.618800e-04	3.262500e-05	12	false	GAMG	5.480090e-05	2.695800e-07	5	true
861           	smoothSolver	5.260410e-05	4.774930e-06	12	2.579450e-05	2.501680e-06	11	3.606530e-04	3.251500e-05	12	false	GAMG	5.457640e-05	2.645670e-07	5	true
862           	smoothSolver	5.241240e-05	4.756770e-06	12	2.572470e-05	2.492110e-06	11	3.594270e-04	3.240490e-05	12	false	GAMG	5.435130e-05	2.659070e-07	5	true
863           	smoothSolver	5.221840e-05	4.739540e-06	12	2.561440e-05	2.483950e-06	11	3.582080e-04	3.229560e-05	12	false	GAMG	5.412740e-05	2.609560e-07	5	true
864           	smoothSolver	5.202880e-05	4.721560e-06	12	2.554500e-05	2.474450e-06	11	3.569910e-04	3.218620e-05	12	false	GAMG	5.390330e-05	2.621650e-07	5	true
865           	smoothSolver	5.183680e-05	4.704520e-06	12	2.543530e-05	2.466360e-06	11	3.557810e-04	3.207770e-05	12	false	GAMG	5.368070e-05	2.572970e-07	5	true
866           	smoothSolver	5.164920e-05	4.686730e-06	12	2.536670e-05	2.456960e-06	11	3.545730e-04	3.196910e-05	12	false	GAMG	5.346150e-05	2.583620e-07	5	true
867           	smoothSolver	5.145920e-05	4.669870e-06	12	2.525810e-05	2.448960e-06	11	3.533720e-04	3.186140e-05	12	false	GAMG	5.324230e-05	2.538420e-07	5	true
868           	smoothSolver	5.127350e-05	4.652260e-06	12	2.519030e-05	2.439640e-06	11	3.521720e-04	3.175350e-05	12	false	GAMG	5.302690e-05	2.549860e-07	5	true
869           	smoothSolver	5.108530e-05	4.635570e-06	12	2.508150e-05	2.431730e-06	11	3.509790e-04	3.164660e-05	12	false	GAMG	5.280910e-05	2.506480e-07	5	true
870           	smoothSolver	5.090130e-05	4.618120e-06	12	2.501350e-05	2.422510e-06	11	3.497880e-04	3.153950e-05	12	false	GAMG	5.259070e-05	2.515880e-07	5	true
871           	smoothSolver	5.071490e-05	4.601600e-06	12	2.490530e-05	2.414670e-06	11	3.486040e-04	3.143330e-05	12	false	GAMG	5.237080e-05	2.472940e-07	5	true
872           	smoothSolver	5.053270e-05	4.584320e-06	12	2.483850e-05	2.405510e-06	11	3.474220e-04	3.132700e-05	12	false	GAMG	5.215310e-05	2.479930e-07	5	true
873           	smoothSolver	5.034820e-05	4.567970e-06	12	2.473200e-05	2.397730e-06	11	3.462470e-04	3.122160e-05	12	false	GAMG	5.193720e-05	2.438450e-07	5	true
874           	smoothSolver	5.016790e-05	4.550860e-06	12	2.466640e-05	2.388640e-06	11	3.450730e-04	3.111600e-05	12	false	GAMG	5.172440e-05	2.443420e-07	5	true
875           	smoothSolver	4.998520e-05	4.534690e-06	12	2.456110e-05	2.380930e-06	11	3.439070e-04	3.101140e-05	12	false	GAMG	5.151500e-05	2.404690e-07	5	true
876           	smoothSolver	4.980670e-05	4.517740e-06	12	2.449670e-05	2.371920e-06	11	3.427420e-04	3.090660e-05	12	false	GAMG	5.130880e-05	2.409940e-07	5	true
877           	smoothSolver	4.962580e-05	4.501730e-06	12	2.439260e-05	2.364290e-06	11	3.415840e-04	3.080270e-05	12	false	GAMG	5.110440e-05	2.375980e-07	5	true
878           	smoothSolver	4.944890e-05	4.484940e-06	12	2.432930e-05	2.355360e-06	11	3.404270e-04	3.069870e-05	12	false	GAMG	5.090340e-05	2.380080e-07	5	true
879           	smoothSolver	4.926970e-05	4.469080e-06	12	2.422610e-05	2.347810e-06	11	3.392780e-04	3.059550e-05	12	false	GAMG	5.070230e-05	2.347880e-07	5	true
880           	smoothSolver	4.909460e-05	4.452440e-06	12	2.416320e-05	2.338950e-06	11	3.381300e-04	3.049230e-05	12	false	GAMG	5.050340e-05	2.348830e-07	5	true
881           	smoothSolver	4.891700e-05	4.436740e-06	12	2.406050e-05	2.331460e-06	11	3.369890e-04	3.038990e-05	12	false	GAMG	5.030660e-05	2.319180e-07	5	true
882           	smoothSolver	4.874350e-05	4.420260e-06	12	2.399830e-05	2.322680e-06	11	3.358490e-04	3.028740e-05	12	false	GAMG	5.011080e-05	2.317080e-07	5	true
883           	smoothSolver	4.856760e-05	4.404720e-06	12	2.389610e-05	2.315250e-06	11	3.347170e-04	3.018570e-05	12	false	GAMG	4.991520e-05	2.290880e-07	5	true
884           	smoothSolver	4.839570e-05	4.388400e-06	12	2.383430e-05	2.306540e-06	11	3.335850e-04	3.008390e-05	12	false	GAMG	4.972170e-05	2.285860e-07	5	true
885           	smoothSolver	4.822150e-05	4.373000e-06	12	2.373260e-05	2.299180e-06	11	3.324610e-04	2.998300e-05	12	false	GAMG	4.952790e-05	2.263870e-07	5	true
886           	smoothSolver	4.805130e-05	4.356830e-06	12	2.367160e-05	2.290540e-06	11	3.313380e-04	2.988200e-05	12	false	GAMG	4.933700e-05	2.256020e-07	5	true
887           	smoothSolver	4.787870e-05	4.341590e-06	12	2.357070e-05	2.283260e-06	11	3.302220e-04	2.978180e-05	12	false	GAMG	4.914480e-05	2.238450e-07	5	true
888           	smoothSolver	4.771010e-05	4.325570e-06	12	2.351040e-05	2.274700e-06	11	3.291070e-04	2.968150e-05	12	false	GAMG	4.895540e-05	2.227670e-07	5	true
889           	smoothSolver	4.753900e-05	4.310480e-06	12	2.341040e-05	2.267490e-06	11	3.280000e-04	2.958200e-05	12	false	GAMG	4.876530e-05	2.214630e-07	5	true
890           	smoothSolver	4.737200e-05	4.294600e-06	12	2.335090e-05	2.259030e-06	11	3.268930e-04	2.948240e-05	12	false	GAMG	4.857790e-05	2.200580e-07	5	true
891           	smoothSolver	4.720250e-05	4.279650e-06	12	2.325210e-05	2.251900e-06	11	3.257930e-04	2.938370e-05	12	false	GAMG	4.838950e-05	2.192280e-07	5	true
892           	smoothSolver	4.703690e-05	4.263910e-06	12	2.319350e-05	2.243520e-06	11	3.246950e-04	2.928480e-05	12	false	GAMG	4.820260e-05	2.174900e-07	5	true
893           	smoothSolver	4.686890e-05	4.249110e-06	12	2.309550e-05	2.236470e-06	11	3.236040e-04	2.918680e-05	12	false	GAMG	4.801230e-05	2.172180e-07	5	true
894           	smoothSolver	4.670490e-05	4.233510e-06	12	2.303780e-05	2.228170e-06	11	3.225130e-04	2.908860e-05	12	false	GAMG	4.782370e-05	2.152560e-07	5	true
895           	smoothSolver	4.653840e-05	4.218840e-06	12	2.294060e-05	2.221190e-06	11	3.214290e-04	2.899130e-05	12	false	GAMG	4.763620e-05	2.155280e-07	5	true
896           	smoothSolver	4.637580e-05	4.203380e-06	12	2.288340e-05	2.212950e-06	11	3.203470e-04	2.889390e-05	12	false	GAMG	4.745380e-05	2.132340e-07	5	true
897           	smoothSolver	4.621070e-05	4.188830e-06	12	2.278670e-05	2.206030e-06	11	3.192710e-04	2.879720e-05	12	false	GAMG	4.726950e-05	2.138580e-07	5	true
898           	smoothSolver	4.604940e-05	4.173500e-06	12	2.272970e-05	2.197850e-06	11	3.181960e-04	2.870040e-05	12	false	GAMG	4.708560e-05	2.111190e-07	5	true
899           	smoothSolver	4.588570e-05	4.159090e-06	12	2.263330e-05	2.190990e-06	11	3.171280e-04	2.860450e-05	12	false	GAMG	4.689900e-05	2.121930e-07	5	true
900           	smoothSolver	4.572590e-05	4.143880e-06	12	2.257680e-05	2.182870e-06	11	3.160610e-04	2.850840e-05	12	false	GAMG	4.671490e-05	2.090450e-07	5	true
901           	smoothSolver	4.556360e-05	4.129600e-06	12	2.248100e-05	2.176070e-06	11	3.150010e-04	2.841320e-05	12	false	GAMG	4.652960e-05	2.106130e-07	5	true
902           	smoothSolver	4.540520e-05	4.114530e-06	12	2.242520e-05	2.168020e-06	11	3.139410e-04	2.831780e-05	12	false	GAMG	4.634780e-05	2.070910e-07	5	true
903           	smoothSolver	4.524430e-05	4.100380e-06	12	2.233030e-05	2.161290e-06	11	3.128890e-04	2.822320e-05	12	false	GAMG	4.616560e-05	2.091640e-07	5	true
904           	smoothSolver	4.508730e-05	4.085440e-06	12	2.227490e-05	2.153310e-06	11	3.118370e-04	2.812850e-05	12	false	GAMG	4.598610e-05	2.052950e-07	5	true
905           	smoothSolver	4.492770e-05	4.071420e-06	12	2.218080e-05	2.146650e-06	11	3.107920e-04	2.803470e-05	12	false	GAMG	4.580650e-05	2.079060e-07	5	true
906           	smoothSolver	4.477200e-05	4.056610e-06	12	2.212640e-05	2.138740e-06	11	3.097480e-04	2.794060e-05	12	false	GAMG	4.562950e-05	2.036650e-07	5	true
907           	smoothSolver	4.461390e-05	4.042710e-06	12	2.203300e-05	2.132140e-06	11	3.087110e-04	2.784740e-05	12	false	GAMG	4.545170e-05	2.067560e-07	5	true
908           	smoothSolver	4.445960e-05	4.028020e-06	12	2.197910e-05	2.124290e-06	11	3.076750e-04	2.775410e-05	12	false	GAMG	4.527570e-05	2.021710e-07	5	true
909           	smoothSolver	4.430290e-05	4.014250e-06	12	2.188670e-05	2.117760e-06	11	3.066450e-04	2.766160e-05	12	false	GAMG	4.510100e-05	2.057340e-07	5	true
